arm,run,catalyst,pathway,is_best,step_idx,parent,product,rule,n_electrons,delta_e,delta_zpe,delta_ts,dG0,U_onset,feasible,pathway_idx
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *O → *OOH → *O(OH)H → *OH → *H2O → *,False,3,*O(OH)H,*OH,reductive_dehydration,-1,-2.166,0.071,0.1842,-2.2792,-999.0,False,11
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *O → *OOH → *O(OH)H → *OH → *H2O → *,False,4,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,11
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *O → *OOH → *O(OH)H → *OH → *H2O → *,False,5,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,11
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOH → *OOHOH → *OOHO → *O → *OH → *H2O → *,False,0,*OO,*OOH,protonation,-1,-0.6048,0.1558,-0.134,-0.3149,-999.0,False,12
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOH → *OOHOH → *OOHO → *O → *OH → *H2O → *,False,1,*OOH,*OOHOH,hydroxylation,1,2.1479,-0.0837,-0.3214,2.3857,-999.0,False,12
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOH → *OOHOH → *OOHO → *O → *OH → *H2O → *,False,2,*OOHOH,*OOHO,bond_dissociation,0,0.4698,-0.1707,0.1699,0.1291,-999.0,False,12
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOH → *OOHOH → *OOHO → *O → *OH → *H2O → *,False,3,*OOHO,*O,bond_dissociation,0,-4.9306,0.3252,0.3716,-4.977,-999.0,False,12
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOH → *OOHOH → *OOHO → *O → *OH → *H2O → *,False,4,*O,*OH,protonation,-1,-0.5753,0.1478,-0.1623,-0.2652,-999.0,False,12
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOH → *OOHOH → *OOHO → *O → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,12
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOH → *OOHOH → *OOHO → *O → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,12
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,13
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,1,*OOOH,*OOOH2,protonation,-1,-0.4515,0.1708,-0.1854,-0.0953,-999.0,False,13
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,2,*OOOH2,*OOH,dehydroxylation,0,-2.1479,0.0837,0.3215,-2.3858,-999.0,False,13
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,3,*OOH,*O(OH)H,protonation,-1,-0.7222,0.1476,-0.1264,-0.4483,-999.0,False,13
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,4,*O(OH)H,*OH,dehydroxylation,0,-2.166,0.071,0.1842,-2.2792,-999.0,False,13
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,13
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,13
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,14
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,1,*OOOH,*OOOH2,protonation,-1,-0.4515,0.1708,-0.1854,-0.0953,-999.0,False,14
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,2,*OOOH2,*OOH,dehydroxylation,0,-2.1479,0.0837,0.3215,-2.3858,-999.0,False,14
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,3,*OOH,*O(OH)H,protonation,-1,-0.7222,0.1476,-0.1264,-0.4483,-999.0,False,14
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,4,*O(OH)H,*OH,bond_dissociation,0,-2.166,0.071,0.1842,-2.2792,-999.0,False,14
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,14
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,14
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,15
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,1,*OOOH,*OOOH2,protonation,-1,-0.4515,0.1708,-0.1854,-0.0953,-999.0,False,15
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,2,*OOOH2,*OOH,dehydroxylation,0,-2.1479,0.0837,0.3215,-2.3858,-999.0,False,15
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,3,*OOH,*O(OH)H,protonation,-1,-0.7222,0.1476,-0.1264,-0.4483,-999.0,False,15
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,4,*O(OH)H,*OH,desorption,0,-2.166,0.071,0.1842,-2.2792,-999.0,False,15
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,15
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,15
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,16
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,1,*OOOH,*OOOH2,protonation,-1,-0.4515,0.1708,-0.1854,-0.0953,-999.0,False,16
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,2,*OOOH2,*OOH,bond_dissociation,0,-2.1479,0.0837,0.3215,-2.3858,-999.0,False,16
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,3,*OOH,*O(OH)H,protonation,-1,-0.7222,0.1476,-0.1264,-0.4483,-999.0,False,16
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,4,*O(OH)H,*OH,dehydroxylation,0,-2.166,0.071,0.1842,-2.2792,-999.0,False,16
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,16
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,16
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,17
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,1,*OOOH,*OOOH2,protonation,-1,-0.4515,0.1708,-0.1854,-0.0953,-999.0,False,17
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,2,*OOOH2,*OOH,bond_dissociation,0,-2.1479,0.0837,0.3215,-2.3858,-999.0,False,17
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,3,*OOH,*O(OH)H,protonation,-1,-0.7222,0.1476,-0.1264,-0.4483,-999.0,False,17
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,4,*O(OH)H,*OH,bond_dissociation,0,-2.166,0.071,0.1842,-2.2792,-999.0,False,17
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,17
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,17
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,18
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,1,*OOOH,*OOOH2,protonation,-1,-0.4515,0.1708,-0.1854,-0.0953,-999.0,False,18
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,2,*OOOH2,*OOH,bond_dissociation,0,-2.1479,0.0837,0.3215,-2.3858,-999.0,False,18
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,3,*OOH,*O(OH)H,protonation,-1,-0.7222,0.1476,-0.1264,-0.4483,-999.0,False,18
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,4,*O(OH)H,*OH,desorption,0,-2.166,0.071,0.1842,-2.2792,-999.0,False,18
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,18
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O(OH)H → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,18
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *OOHOH → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,19
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *OOHOH → *OH → *H2O → *,False,1,*OOOH,*OOOH2,protonation,-1,-0.4515,0.1708,-0.1854,-0.0953,-999.0,False,19
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *OOHOH → *OH → *H2O → *,False,2,*OOOH2,*OOH,dehydroxylation,0,-2.1479,0.0837,0.3215,-2.3858,-999.0,False,19
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *OOHOH → *OH → *H2O → *,False,3,*OOH,*OOHOH,hydroxylation,1,2.1479,-0.0837,-0.3214,2.3857,-999.0,False,19
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *OOHOH → *OH → *H2O → *,False,4,*OOHOH,*OH,desorption,0,-5.0361,0.3022,0.3792,-5.1131,-999.0,False,19
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *OOHOH → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,19
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *OOHOH → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,19
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *OOHOH → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,20
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *OOHOH → *OH → *H2O → *,False,1,*OOOH,*OOOH2,protonation,-1,-0.4515,0.1708,-0.1854,-0.0953,-999.0,False,20
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *OOHOH → *OH → *H2O → *,False,2,*OOOH2,*OOH,bond_dissociation,0,-2.1479,0.0837,0.3215,-2.3858,-999.0,False,20
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *OOHOH → *OH → *H2O → *,False,3,*OOH,*OOHOH,hydroxylation,1,2.1479,-0.0837,-0.3214,2.3857,-999.0,False,20
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *OOHOH → *OH → *H2O → *,False,4,*OOHOH,*OH,desorption,0,-5.0361,0.3022,0.3792,-5.1131,-999.0,False,20
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *OOHOH → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,20
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *OOHOH → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,20
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,21
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,1,*OOOH,*OOOH2,protonation,-1,-0.4515,0.1708,-0.1854,-0.0953,-999.0,False,21
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,2,*OOOH2,*OOH,dehydroxylation,0,-2.1479,0.0837,0.3215,-2.3858,-999.0,False,21
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,3,*OOH,*O,dehydroxylation,0,-2.3129,0.0708,0.2201,-2.4623,-999.0,False,21
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,4,*O,*OH,protonation,-1,-0.5753,0.1478,-0.1623,-0.2652,-999.0,False,21
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,21
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,21
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,22
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,1,*OOOH,*OOOH2,protonation,-1,-0.4515,0.1708,-0.1854,-0.0953,-999.0,False,22
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,2,*OOOH2,*OOH,dehydroxylation,0,-2.1479,0.0837,0.3215,-2.3858,-999.0,False,22
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,3,*OOH,*O,bond_dissociation,0,-2.3129,0.0708,0.2201,-2.4623,-999.0,False,22
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,4,*O,*OH,protonation,-1,-0.5753,0.1478,-0.1623,-0.2652,-999.0,False,22
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,22
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,22
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,23
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,1,*OOOH,*OOOH2,protonation,-1,-0.4515,0.1708,-0.1854,-0.0953,-999.0,False,23
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,2,*OOOH2,*OOH,bond_dissociation,0,-2.1479,0.0837,0.3215,-2.3858,-999.0,False,23
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,3,*OOH,*O,dehydroxylation,0,-2.3129,0.0708,0.2201,-2.4623,-999.0,False,23
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,4,*O,*OH,protonation,-1,-0.5753,0.1478,-0.1623,-0.2652,-999.0,False,23
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,23
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,23
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,24
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,1,*OOOH,*OOOH2,protonation,-1,-0.4515,0.1708,-0.1854,-0.0953,-999.0,False,24
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,2,*OOOH2,*OOH,bond_dissociation,0,-2.1479,0.0837,0.3215,-2.3858,-999.0,False,24
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,3,*OOH,*O,bond_dissociation,0,-2.3129,0.0708,0.2201,-2.4623,-999.0,False,24
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,4,*O,*OH,protonation,-1,-0.5753,0.1478,-0.1623,-0.2652,-999.0,False,24
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,24
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *OOH → *O → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,24
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,25
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4515,0.1708,-0.1853,-0.0954,-999.0,False,25
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,2,*OOHOH,*OOH,dehydroxylation,0,-2.1479,0.0837,0.3214,-2.3857,-999.0,False,25
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,3,*OOH,*O(OH)H,protonation,-1,-0.7222,0.1476,-0.1264,-0.4483,-999.0,False,25
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,4,*O(OH)H,*OH,dehydroxylation,0,-2.166,0.071,0.1842,-2.2792,-999.0,False,25
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,25
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,25
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,26
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4515,0.1708,-0.1853,-0.0954,-999.0,False,26
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,2,*OOHOH,*OOH,dehydroxylation,0,-2.1479,0.0837,0.3214,-2.3857,-999.0,False,26
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,3,*OOH,*O(OH)H,protonation,-1,-0.7222,0.1476,-0.1264,-0.4483,-999.0,False,26
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,4,*O(OH)H,*OH,bond_dissociation,0,-2.166,0.071,0.1842,-2.2792,-999.0,False,26
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,26
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,26
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,27
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4515,0.1708,-0.1853,-0.0954,-999.0,False,27
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,2,*OOHOH,*OOH,dehydroxylation,0,-2.1479,0.0837,0.3214,-2.3857,-999.0,False,27
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,3,*OOH,*O(OH)H,protonation,-1,-0.7222,0.1476,-0.1264,-0.4483,-999.0,False,27
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,4,*O(OH)H,*OH,desorption,0,-2.166,0.071,0.1842,-2.2792,-999.0,False,27
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,27
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,27
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,28
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4515,0.1708,-0.1853,-0.0954,-999.0,False,28
